SAVED BY: 
TITLE: 
COMMENTS: 
DATE: 3/13/2015
TIME: 12:04 PM

STIMULUS, RESPONSE
 8.996600E+9,   4.457E-1
 8.996700E+9,   4.472E-1
 8.996800E+9,   4.472E-1
 8.996900E+9,   4.462E-1
 8.997000E+9,   4.457E-1
 8.997100E+9,   4.451E-1
 8.997200E+9,   4.462E-1
 8.997300E+9,   4.462E-1
 8.997400E+9,   4.457E-1
 8.997500E+9,   4.462E-1
 8.997600E+9,   4.467E-1
 8.997700E+9,   4.477E-1
 8.997800E+9,   4.477E-1
 8.997900E+9,   4.472E-1
 8.998000E+9,   4.462E-1
 8.998100E+9,   4.477E-1
 8.998200E+9,   4.467E-1
 8.998300E+9,   4.467E-1
